LINE,X,Y,LSYMB
1,-76810.20,6618776.36,114
1,-76845.56,6618811.72,114
1,-76880.91,6618847.07,114
1,-76916.27,6618882.43,114
1,-76951.62,6618917.78,114
1,-76986.98,6618953.14,114
1,-77022.33,6618988.50,114
1,-77057.69,6619023.85,114
1,-77093.04,6619059.21,114
1,-77128.40,6619094.56,114
1,-77163.75,6619129.92,114
1,-77199.11,6619165.27,114
1,-77234.46,6619200.63,114
1,-77269.82,6619235.98,114
1,-77305.18,6619271.34,114
1,-77340.53,6619306.69,114
1,-77375.89,6619342.05,114
1,-77411.24,6619377.40,114
1,-77446.60,6619412.76,114
1,-77481.95,6619448.12,114
1,-77517.31,6619483.47,114
1,-77552.66,6619518.83,114
1,-77588.02,6619554.18,114
1,-77623.37,6619589.54,114
1,-77658.73,6619624.89,114
1,-77694.08,6619660.25,114
1,-77729.44,6619695.60,114
1,-77764.79,6619730.96,114
1,-77800.15,6619766.31,114
1,-77835.51,6619801.67,114
1,-77870.86,6619837.02,114
1,-77906.22,6619872.38,114
1,-77941.57,6619907.73,114
1,-77976.93,6619943.09,114
1,-78012.28,6619978.45,114
1,-78047.64,6620013.80,114
1,-78082.99,6620049.16,114
1,-78118.35,6620084.51,114
1,-78153.70,6620119.87,114
1,-78189.06,6620155.22,114
1,-78224.41,6620190.58,114
1,-78259.77,6620225.93,114
1,-78295.12,6620261.29,114
1,-78330.48,6620296.64,114
1,-78365.84,6620332.00,114
1,-78401.19,6620367.35,114
1,-78436.55,6620402.71,114
1,-78471.90,6620438.06,114
1,-78507.26,6620473.42,114
1,-78542.61,6620508.78,114
1,-78577.97,6620544.13,114
1,-78613.32,6620579.49,114
1,-78648.68,6620614.84,114
1,-78684.03,6620650.20,114
1,-78719.39,6620685.55,114
1,-78754.74,6620720.91,114
1,-78790.10,6620756.26,114
1,-78825.45,6620791.62,114
1,-78860.81,6620826.97,114
1,-78896.17,6620862.33,114
1,-78931.52,6620897.68,114
1,-78966.88,6620933.04,114
1,-79002.23,6620968.39,114
1,-79037.59,6621003.75,114
1,-79072.94,6621039.11,114
1,-79108.30,6621074.46,114
1,-79143.65,6621109.82,114
1,-79179.01,6621145.17,114
1,-79214.36,6621180.53,114
1,-79249.72,6621215.88,114
1,-79285.07,6621251.24,114
1,-79320.43,6621286.59,114
1,-79355.78,6621321.95,114
1,-79391.14,6621357.30,114
1,-79426.50,6621392.66,114
1,-79461.85,6621428.01,114
1,-79497.21,6621463.37,114
1,-79532.56,6621498.72,114
1,-79567.92,6621534.08,114
1,-79603.27,6621569.44,114
1,-79638.63,6621604.79,114
1,-79673.98,6621640.15,114
1,-79709.34,6621675.50,114
1,-79744.69,6621710.86,114
1,-79780.05,6621746.21,114
1,-79815.40,6621781.57,114
1,-79850.76,6621816.92,114
1,-79886.12,6621852.28,114
1,-79921.47,6621887.63,114
1,-79956.83,6621922.99,114
1,-79992.18,6621958.34,114
1,-80027.54,6621993.70,114
1,-80062.89,6622029.05,114
1,-80098.25,6622064.41,114
1,-80133.60,6622099.77,114
1,-80168.96,6622135.12,114
1,-80204.31,6622170.48,114
1,-80239.67,6622205.83,114
1,-80275.02,6622241.19,114
1,-80310.38,6622276.54,114
1,-80345.73,6622311.90,114
1,-80381.09,6622347.25,114
1,-80416.45,6622382.61,114
1,-80451.80,6622417.96,114
1,-80487.16,6622453.32,114
1,-80522.51,6622488.67,114
1,-80557.87,6622524.03,114
1,-80593.22,6622559.38,114
1,-80628.58,6622594.74,114
1,-80663.93,6622630.10,114
1,-80699.29,6622665.45,114
1,-80734.64,6622700.81,114
1,-80770.00,6622736.16,114
1,-80805.35,6622771.52,114
1,-80840.71,6622806.87,114
1,-80876.06,6622842.23,114
1,-80911.42,6622877.58,114
1,-80946.78,6622912.94,114
1,-80982.13,6622948.29,114
1,-81017.49,6622983.65,114
1,-81052.84,6623019.00,114
1,-81088.20,6623054.36,114
1,-81123.55,6623089.71,114
1,-81158.91,6623125.07,114
1,-81194.26,6623160.43,114
1,-81229.62,6623195.78,114
1,-81264.97,6623231.14,114
1,-81300.33,6623266.49,114
1,-81335.68,6623301.85,114
1,-81371.04,6623337.20,114
1,-81406.39,6623372.56,114
1,-81441.75,6623407.91,114
1,-81477.11,6623443.27,114
1,-81512.46,6623478.62,114
1,-81547.82,6623513.98,114
1,-81583.17,6623549.33,114
1,-81618.53,6623584.69,114
1,-81653.88,6623620.05,114
1,-81689.24,6623655.40,114
1,-81724.59,6623690.76,114
1,-81759.95,6623726.11,114
1,-81795.30,6623761.47,114
1,-81830.66,6623796.82,114
1,-81866.01,6623832.18,114
1,-81901.37,6623867.53,114
1,-81936.72,6623902.89,114
1,-81972.08,6623938.24,114
1,-82007.44,6623973.60,114
1,-82042.79,6624008.95,114
1,-82078.15,6624044.31,114
1,-82113.50,6624079.66,114
1,-82148.86,6624115.02,114
1,-82184.21,6624150.38,114
1,-82219.57,6624185.73,114
1,-82254.92,6624221.09,114
2,-79702.80,6622019.47,102
2,-79666.23,6621985.37,102
2,-79629.66,6621951.27,102
2,-79593.09,6621917.17,102
2,-79556.53,6621883.07,102
2,-79519.96,6621848.97,102
2,-79483.39,6621814.87,102
2,-79446.82,6621780.77,102
2,-79410.25,6621746.67,102
2,-79373.69,6621712.57,102
2,-79337.12,6621678.47,102
2,-79300.55,6621644.37,102
2,-79263.98,6621610.27,102
2,-79227.42,6621576.17,102
2,-79190.85,6621542.07,102
2,-79154.28,6621507.97,102
2,-79117.71,6621473.87,102
2,-79081.15,6621439.77,102
2,-79044.58,6621405.67,102
2,-79008.01,6621371.57,102
2,-78971.44,6621337.48,102
2,-78934.87,6621303.38,102
2,-78898.31,6621269.28,102
2,-78861.74,6621235.18,102
2,-78825.17,6621201.08,102
2,-78788.60,6621166.98,102
2,-78752.04,6621132.88,102
2,-78715.47,6621098.78,102
2,-78678.90,6621064.68,102
2,-78642.33,6621030.58,102
2,-78605.77,6620996.48,102
2,-78569.20,6620962.38,102
2,-78532.63,6620928.28,102
2,-78496.06,6620894.18,102
2,-78459.49,6620860.08,102
2,-78422.93,6620825.98,102
2,-78386.36,6620791.88,102
2,-78349.79,6620757.78,102
2,-78313.22,6620723.68,102
2,-78276.66,6620689.58,102
2,-78240.09,6620655.48,102
2,-78203.52,6620621.38,102
2,-78166.95,6620587.28,102
2,-78130.39,6620553.18,102
2,-78093.82,6620519.08,102
2,-78057.25,6620484.98,102
2,-78020.68,6620450.88,102
2,-77984.11,6620416.78,102
2,-77947.55,6620382.68,102
2,-77910.98,6620348.58,102
2,-77874.41,6620314.48,102
2,-77837.84,6620280.38,102
2,-77801.28,6620246.28,102
2,-77764.71,6620212.18,102
2,-77728.14,6620178.08,102
2,-77691.57,6620143.98,102
2,-77655.01,6620109.88,102
2,-77618.44,6620075.78,102
2,-77581.87,6620041.68,102
2,-77545.30,6620007.58,102
2,-77508.73,6619973.48,102
2,-77472.17,6619939.38,102
2,-77435.60,6619905.28,102
2,-77399.03,6619871.18,102
2,-77362.46,6619837.08,102
2,-77325.90,6619802.98,102
2,-77289.33,6619768.88,102
2,-77252.76,6619734.78,102
2,-77216.19,6619700.68,102
2,-77179.63,6619666.58,102
2,-77143.06,6619632.48,102
2,-77106.49,6619598.38,102
2,-77069.92,6619564.28,102
2,-77033.35,6619530.18,102
2,-76996.79,6619496.08,102
2,-76960.22,6619461.98,102
2,-76923.65,6619427.88,102
2,-76887.08,6619393.78,102
2,-76850.52,6619359.68,102
2,-76813.95,6619325.58,102
2,-76777.38,6619291.48,102
2,-76740.81,6619257.38,102
2,-76704.25,6619223.28,102
2,-76667.68,6619189.18,102
2,-76631.11,6619155.08,102
2,-76594.54,6619120.98,102
2,-76557.97,6619086.88,102
2,-76521.41,6619052.78,102
2,-76484.84,6619018.68,102
2,-76448.27,6618984.58,102
2,-76411.70,6618950.48,102
2,-76375.14,6618916.38,102
2,-76338.57,6618882.28,102
2,-76302.00,6618848.18,102
2,-76265.43,6618814.08,102
2,-76228.87,6618779.98,102
2,-76192.30,6618745.88,102
2,-76155.73,6618711.78,102
2,-76119.16,6618677.68,102
2,-76082.60,6618643.58,102
2,-76046.03,6618609.48,102
2,-76009.46,6618575.38,102
2,-75972.89,6618541.28,102
2,-75936.32,6618507.18,102
2,-75899.76,6618473.08,102
2,-75863.19,6618438.98,102
2,-75826.62,6618404.88,102
2,-75790.05,6618370.78,102
2,-75753.49,6618336.68,102
2,-75716.92,6618302.58,102
2,-75680.35,6618268.48,102
2,-75643.78,6618234.38,102
2,-75607.22,6618200.28,102
2,-75570.65,6618166.18,102
2,-75534.08,6618132.08,102
2,-75497.51,6618097.98,102
2,-75460.94,6618063.88,102
2,-75424.38,6618029.78,102
2,-75387.81,6617995.68,102
2,-75351.24,6617961.58,102
2,-75314.67,6617927.48,102
2,-75278.11,6617893.38,102
2,-75241.54,6617859.28,102
2,-75204.97,6617825.18,102
2,-75168.40,6617791.08,102
2,-75131.84,6617756.98,102
2,-75095.27,6617722.88,102
2,-75058.70,6617688.78,102
2,-75022.13,6617654.68,102
2,-74985.56,6617620.58,102
2,-74949.00,6617586.48,102
2,-74912.43,6617552.38,102
2,-74875.86,6617518.28,102
2,-74839.29,6617484.18,102
2,-74802.73,6617450.08,102
2,-74766.16,6617415.98,102
2,-74729.59,6617381.88,102
2,-74693.02,6617347.78,102
2,-74656.46,6617313.68,102
2,-74619.89,6617279.58,102
2,-74583.32,6617245.48,102
2,-74546.75,6617211.38,102
2,-74510.18,6617177.29,102
2,-74473.62,6617143.19,102
2,-74437.05,6617109.09,102
2,-74400.48,6617074.99,102
2,-74363.91,6617040.89,102
2,-74327.35,6617006.79,102
2,-74290.78,6616972.69,102
2,-74254.21,6616938.59,102
2,-74217.64,6616904.49,102
2,-74181.08,6616870.39,102
2,-74144.51,6616836.29,102
2,-74107.94,6616802.19,102
2,-74071.37,6616768.09,102
2,-74034.80,6616733.99,102
2,-73998.24,6616699.89,102
2,-73961.67,6616665.79,102
2,-73925.10,6616631.69,102
2,-73888.53,6616597.59,102
2,-73851.97,6616563.49,102
2,-73815.40,6616529.39,102
2,-73778.83,6616495.29,102
2,-73742.26,6616461.19,102
2,-73705.70,6616427.09,102
2,-73669.13,6616392.99,102
2,-73632.56,6616358.89,102
2,-73595.99,6616324.79,102
2,-73559.42,6616290.69,102
2,-73522.86,6616256.59,102
2,-73486.29,6616222.49,102
2,-73449.72,6616188.39,102
2,-73413.15,6616154.29,102
2,-73376.59,6616120.19,102
2,-73340.02,6616086.09,102
2,-73303.45,6616051.99,102
2,-73266.88,6616017.89,102
2,-73230.32,6615983.79,102
2,-73193.75,6615949.69,102
2,-73157.18,6615915.59,102
2,-73120.61,6615881.49,102
2,-73084.04,6615847.39,102
2,-73047.48,6615813.29,102
2,-73010.91,6615779.19,102
2,-72974.34,6615745.09,102
2,-72937.77,6615710.99,102
2,-72901.21,6615676.89,102
2,-72864.64,6615642.79,102
2,-72828.07,6615608.69,102
2,-72791.50,6615574.59,102
2,-72754.94,6615540.49,102
2,-72718.37,6615506.39,102
2,-72681.80,6615472.29,102
2,-72645.23,6615438.19,102
2,-72608.66,6615404.09,102
2,-72572.10,6615369.99,102
2,-72535.53,6615335.89,102
2,-72498.96,6615301.79,102
2,-72462.39,6615267.69,102
2,-72425.83,6615233.59,102
2,-72389.26,6615199.49,102
2,-72352.69,6615165.39,102
2,-72316.12,6615131.29,102
2,-72279.56,6615097.19,102
2,-72242.99,6615063.09,102
2,-72206.42,6615028.99,102
2,-72169.85,6614994.89,102
2,-72133.29,6614960.79,102
2,-72096.72,6614926.69,102
2,-72060.15,6614892.59,102
2,-72023.58,6614858.49,102
2,-71987.01,6614824.39,102
2,-71950.45,6614790.29,102
2,-71913.88,6614756.19,102
2,-71877.31,6614722.09,102
2,-71840.74,6614687.99,102
2,-71804.18,6614653.89,102
2,-71767.61,6614619.79,102
2,-71731.04,6614585.69,102
2,-71694.47,6614551.59,102
2,-71657.91,6614517.49,102
2,-71621.34,6614483.39,102
2,-71584.77,6614449.29,102
2,-71548.20,6614415.19,102
2,-71511.63,6614381.09,102
2,-71475.07,6614346.99,102
2,-71438.50,6614312.89,102
2,-71401.93,6614278.79,102
2,-71365.36,6614244.69,102
2,-71328.80,6614210.59,102
2,-71292.23,6614176.49,102
2,-71255.66,6614142.39,102
2,-71219.09,6614108.29,102
2,-71182.53,6614074.19,102
2,-71145.96,6614040.09,102
2,-71109.39,6614005.99,102
2,-71072.82,6613971.89,102
2,-71036.25,6613937.79,102
2,-70999.69,6613903.69,102
2,-70963.12,6613869.59,102
2,-70926.55,6613835.49,102
2,-70889.98,6613801.39,102
2,-70853.42,6613767.29,102
2,-70816.85,6613733.19,102
2,-70780.28,6613699.09,102
2,-70743.71,6613664.99,102
2,-70707.15,6613630.89,102
2,-70670.58,6613596.79,102
2,-70634.01,6613562.69,102
2,-70597.44,6613528.59,102
2,-70560.87,6613494.49,102
2,-70524.31,6613460.39,102
2,-70487.74,6613426.29,102
2,-70451.17,6613392.19,102
2,-70414.60,6613358.09,102
2,-70378.04,6613323.99,102
2,-70341.47,6613289.89,102
2,-70304.90,6613255.79,102
2,-70268.33,6613221.69,102
2,-70231.77,6613187.59,102
2,-70195.20,6613153.49,102
2,-70158.63,6613119.39,102
2,-70122.06,6613085.29,102
2,-70085.49,6613051.19,102
2,-70048.93,6613017.10,102
2,-70012.36,6612983.00,102
2,-69975.79,6612948.90,102
2,-69939.22,6612914.80,102
2,-69902.66,6612880.70,102
2,-69866.09,6612846.60,102
2,-69829.52,6612812.50,102
2,-69792.95,6612778.40,102
2,-69756.39,6612744.30,102
2,-69719.82,6612710.20,102
2,-69683.25,6612676.10,102
2,-69646.68,6612642.00,102
2,-69610.11,6612607.90,102
2,-69573.55,6612573.80,102
2,-69536.98,6612539.70,102
2,-69500.41,6612505.60,102
2,-69463.84,6612471.50,102
2,-69427.28,6612437.40,102
2,-69390.71,6612403.30,102
2,-69354.14,6612369.20,102
2,-69317.57,6612335.10,102
2,-69281.01,6612301.00,102
2,-69244.44,6612266.90,102
2,-69207.87,6612232.80,102
2,-69171.30,6612198.70,102
2,-69134.73,6612164.60,102
3,-68713.83,6612094.20,103
3,-68749.18,6612129.56,103
3,-68784.54,6612164.92,103
3,-68819.89,6612200.27,103
3,-68855.25,6612235.63,103
3,-68890.60,6612270.98,103
3,-68925.96,6612306.34,103
3,-68961.32,6612341.69,103
3,-68996.67,6612377.05,103
3,-69032.03,6612412.40,103
3,-69067.38,6612447.76,103
3,-69102.74,6612483.11,103
3,-69138.09,6612518.47,103
3,-69173.45,6612553.82,103
3,-69208.80,6612589.18,103
3,-69244.16,6612624.53,103
3,-69279.51,6612659.89,103
3,-69314.87,6612695.25,103
3,-69350.22,6612730.60,103
3,-69385.58,6612765.96,103
3,-69420.93,6612801.31,103
3,-69456.29,6612836.67,103
3,-69491.65,6612872.02,103
3,-69527.00,6612907.38,103
3,-69562.36,6612942.73,103
3,-69597.71,6612978.09,103
3,-69633.07,6613013.44,103
3,-69668.42,6613048.80,103
3,-69703.78,6613084.15,103
3,-69739.13,6613119.51,103
3,-69774.49,6613154.86,103
3,-69809.84,6613190.22,103
3,-69845.20,6613225.58,103
3,-69880.55,6613260.93,103
3,-69915.91,6613296.29,103
3,-69951.26,6613331.64,103
3,-69986.62,6613367.00,103
3,-70021.98,6613402.35,103
3,-70057.33,6613437.71,103
3,-70092.69,6613473.06,103
3,-70128.04,6613508.42,103
3,-70163.40,6613543.77,103
3,-70198.75,6613579.13,103
3,-70234.11,6613614.48,103
3,-70269.46,6613649.84,103
3,-70304.82,6613685.19,103
3,-70340.17,6613720.55,103
3,-70375.53,6613755.91,103
3,-70410.88,6613791.26,103
3,-70446.24,6613826.62,103
3,-70481.59,6613861.97,103
3,-70516.95,6613897.33,103
3,-70552.31,6613932.68,103
3,-70587.66,6613968.04,103
3,-70623.02,6614003.39,103
3,-70658.37,6614038.75,103
3,-70693.73,6614074.10,103
3,-70729.08,6614109.46,103
3,-70764.44,6614144.81,103
3,-70799.79,6614180.17,103
3,-70835.15,6614215.52,103
3,-70870.50,6614250.88,103
3,-70905.86,6614286.24,103
3,-70941.21,6614321.59,103
3,-70976.57,6614356.95,103
3,-71011.92,6614392.30,103
3,-71047.28,6614427.66,103
3,-71082.64,6614463.01,103
3,-71117.99,6614498.37,103
3,-71153.35,6614533.72,103
3,-71188.70,6614569.08,103
3,-71224.06,6614604.43,103
3,-71259.41,6614639.79,103
3,-71294.77,6614675.14,103
3,-71330.12,6614710.50,103
3,-71365.48,6614745.85,103
3,-71400.83,6614781.21,103
3,-71436.19,6614816.57,103
3,-71471.54,6614851.92,103
3,-71506.90,6614887.28,103
3,-71542.25,6614922.63,103
3,-71577.61,6614957.99,103
3,-71612.97,6614993.34,103
3,-71648.32,6615028.70,103
3,-71683.68,6615064.05,103
3,-71719.03,6615099.41,103
3,-71754.39,6615134.76,103
3,-71789.74,6615170.12,103
3,-71825.10,6615205.47,103
3,-71860.45,6615240.83,103
3,-71895.81,6615276.19,103
3,-71931.16,6615311.54,103
3,-71966.52,6615346.90,103
3,-72001.87,6615382.25,103
3,-72037.23,6615417.61,103
3,-72072.59,6615452.96,103
3,-72107.94,6615488.32,103
3,-72143.30,6615523.67,103
3,-72178.65,6615559.03,103
3,-72214.01,6615594.38,103
3,-72249.36,6615629.74,103
3,-72284.72,6615665.09,103
3,-72320.07,6615700.45,103
3,-72355.43,6615735.80,103
3,-72390.78,6615771.16,103
3,-72426.14,6615806.52,103
3,-72461.49,6615841.87,103
3,-72496.85,6615877.23,103
3,-72532.20,6615912.58,103
3,-72567.56,6615947.94,103
3,-72602.92,6615983.29,103
3,-72638.27,6616018.65,103
3,-72673.63,6616054.00,103
3,-72708.98,6616089.36,103
3,-72744.34,6616124.71,103
3,-72779.69,6616160.07,103
3,-72815.05,6616195.42,103
3,-72850.40,6616230.78,103
3,-72885.76,6616266.13,103
3,-72921.11,6616301.49,103
3,-72956.47,6616336.85,103
3,-72991.82,6616372.20,103
3,-73027.18,6616407.56,103
3,-73062.53,6616442.91,103
3,-73097.89,6616478.27,103
3,-73133.25,6616513.62,103
3,-73168.60,6616548.98,103
3,-73203.96,6616584.33,103
3,-73239.31,6616619.69,103
3,-73274.67,6616655.04,103
3,-73310.02,6616690.40,103
3,-73345.38,6616725.75,103
3,-73380.73,6616761.11,103
3,-73416.09,6616796.46,103
3,-73451.44,6616831.82,103
3,-73486.80,6616867.18,103
3,-73522.15,6616902.53,103
3,-73557.51,6616937.89,103
3,-73592.86,6616973.24,103
3,-73628.22,6617008.60,103
3,-73663.58,6617043.95,103
3,-73698.93,6617079.31,103
3,-73734.29,6617114.66,103
3,-73769.64,6617150.02,103
3,-73805.00,6617185.37,103
3,-73840.35,6617220.73,103
3,-73875.71,6617256.08,103
3,-73911.06,6617291.44,103
3,-73946.42,6617326.79,103
3,-73981.77,6617362.15,103
3,-74017.13,6617397.51,103
3,-74052.48,6617432.86,103
3,-74087.84,6617468.22,103
3,-74123.19,6617503.57,103
3,-74158.55,6617538.93,103
3,-74193.91,6617574.28,103
3,-74229.26,6617609.64,103
3,-74264.62,6617644.99,103
3,-74299.97,6617680.35,103
3,-74335.33,6617715.70,103
3,-74370.68,6617751.06,103
3,-74406.04,6617786.41,103
3,-74441.39,6617821.77,103
3,-74476.75,6617857.12,103
3,-74512.10,6617892.48,103
3,-74547.46,6617927.84,103
3,-74582.81,6617963.19,103
3,-74618.17,6617998.55,103
3,-74653.52,6618033.90,103
3,-74688.88,6618069.26,103
3,-74724.24,6618104.61,103
3,-74759.59,6618139.97,103
3,-74794.95,6618175.32,103
3,-74830.30,6618210.68,103
3,-74865.66,6618246.03,103
3,-74901.01,6618281.39,103
3,-74936.37,6618316.74,103
3,-74971.72,6618352.10,103
3,-75007.08,6618387.45,103
3,-75042.43,6618422.81,103
3,-75077.79,6618458.17,103
3,-75113.14,6618493.52,103
3,-75148.50,6618528.88,103
3,-75183.85,6618564.23,103
3,-75219.21,6618599.59,103
3,-75254.57,6618634.94,103
3,-75289.92,6618670.30,103
3,-75325.28,6618705.65,103
3,-75360.63,6618741.01,103
3,-75395.99,6618776.36,103
3,-75431.34,6618811.72,103
3,-75466.70,6618847.07,103
3,-75502.05,6618882.43,103
3,-75537.41,6618917.78,103
3,-75572.76,6618953.14,103
3,-75608.12,6618988.50,103
3,-75643.47,6619023.85,103
3,-75678.83,6619059.21,103
3,-75714.19,6619094.56,103
3,-75749.54,6619129.92,103
3,-75784.90,6619165.27,103
3,-75820.25,6619200.63,103
3,-75855.61,6619235.98,103
3,-75890.96,6619271.34,103
3,-75926.32,6619306.69,103
3,-75961.67,6619342.05,103
3,-75997.03,6619377.40,103
3,-76032.38,6619412.76,103
3,-76067.74,6619448.12,103
3,-76103.09,6619483.47,103
3,-76138.45,6619518.83,103
3,-76173.80,6619554.18,103
3,-76209.16,6619589.54,103
3,-76244.52,6619624.89,103
3,-76279.87,6619660.25,103
3,-76315.23,6619695.60,103
3,-76350.58,6619730.96,103
3,-76385.94,6619766.31,103
3,-76421.29,6619801.67,103
3,-76456.65,6619837.02,103
3,-76492.00,6619872.38,103
3,-76527.36,6619907.73,103
3,-76562.71,6619943.09,103
3,-76598.07,6619978.45,103
3,-76633.42,6620013.80,103
3,-76668.78,6620049.16,103
3,-76704.13,6620084.51,103
3,-76739.49,6620119.87,103
3,-76774.85,6620155.22,103
3,-76810.20,6620190.58,103
3,-76845.56,6620225.93,103
