LINE,X,Y,LSYMB
1,-76881.61,6620537.94,101
1,-76833.31,6620550.88,101
1,-76785.01,6620563.82,101
1,-76736.72,6620576.76,101
1,-76688.42,6620589.7,101
1,-76640.12,6620602.64,101
1,-76591.83,6620615.58,101
1,-76543.53,6620628.53,101
1,-76495.24,6620641.47,101
1,-76446.94,6620654.41,101
1,-76398.64,6620667.35,101
1,-76350.35,6620680.29,101
1,-76302.05,6620693.23,101
1,-76253.75,6620706.17,101
1,-76205.46,6620719.11,101
1,-76157.16,6620732.05,101
1,-76108.86,6620744.99,101
1,-76060.57,6620757.93,101
1,-76012.27,6620770.88,101
1,-75963.98,6620783.82,101
1,-75915.68,6620796.76,101
1,-75867.38,6620809.7,101
1,-75819.09,6620822.64,101
1,-75770.79,6620835.58,101
1,-75722.49,6620848.52,101
1,-75674.2,6620861.46,101
1,-75625.9,6620874.4,101
1,-75577.61,6620887.34,101
1,-75529.31,6620900.29,101
1,-75481.01,6620913.23,101
1,-75432.72,6620926.17,101
1,-75384.42,6620939.11,101
1,-75336.12,6620952.05,101
1,-75287.83,6620964.99,101
1,-75239.53,6620977.93,101
1,-75191.24,6620990.87,101
1,-75142.94,6621003.81,101
1,-75094.64,6621016.75,101
1,-75046.35,6621029.69,101
1,-74998.05,6621042.64,101
1,-74949.75,6621055.58,101
1,-74901.46,6621068.52,101
1,-74853.16,6621081.46,101
1,-74804.87,6621094.4,101
1,-74756.57,6621107.34,101
1,-74708.27,6621120.28,101
1,-74659.98,6621133.22,101
1,-74611.68,6621146.16,101
1,-74563.38,6621159.1,101
1,-74515.09,6621172.05,101
1,-74466.79,6621184.99,101
1,-74418.49,6621197.93,101
1,-74370.2,6621210.87,101
1,-74321.9,6621223.81,101
1,-74273.61,6621236.75,114
1,-74225.31,6621249.69,114
1,-74177.01,6621262.63,114
1,-74128.72,6621275.57,114
1,-74080.42,6621288.51,114
1,-74032.12,6621301.45,114
1,-73983.83,6621314.4,114
1,-73935.53,6621327.34,114
1,-73887.24,6621340.28,114
1,-73838.94,6621353.22,114
1,-73790.64,6621366.16,114
1,-73742.35,6621379.1,114
1,-73694.05,6621392.04,114
1,-73645.75,6621404.98,114
1,-73597.46,6621417.92,114
1,-73549.16,6621430.86,114
1,-73500.87,6621443.81,114
1,-73452.57,6621456.75,114
1,-73404.27,6621469.69,114
1,-73355.98,6621482.63,114
1,-73307.68,6621495.57,114
1,-73259.38,6621508.51,114
1,-73211.09,6621521.45,114
1,-73162.79,6621534.39,114
1,-73114.49,6621547.33,114
1,-73066.2,6621560.27,114
1,-73017.9,6621573.21,114
1,-72969.61,6621586.16,114
1,-72921.31,6621599.1,114
1,-72873.01,6621612.04,114
1,-72824.72,6621624.98,114
1,-72776.42,6621637.92,114
1,-72728.12,6621650.86,114
1,-72679.83,6621663.8,114
1,-72631.53,6621676.74,114
1,-72583.24,6621689.68,114
1,-72534.94,6621702.62,114
1,-72486.64,6621715.57,114
1,-72438.35,6621728.51,114
1,-72390.05,6621741.45,114
1,-72341.75,6621754.39,114
1,-72293.46,6621767.33,114
1,-72245.16,6621780.27,114
1,-72196.87,6621793.21,114
1,-72148.57,6621806.15,114
1,-72100.27,6621819.09,114
1,-72051.98,6621832.03,114
1,-72003.68,6621844.97,114
1,-71955.38,6621857.92,114
1,-71907.09,6621870.86,114
1,-71858.79,6621883.8,114
1,-71810.5,6621896.74,114
1,-71762.2,6621909.68,114
1,-71713.9,6621922.62,114
1,-71665.61,6621935.56,114
1,-71617.31,6621948.5,114
1,-71569.01,6621961.44,114
1,-71520.72,6621974.38,114
1,-71472.42,6621987.33,114
1,-71424.12,6622000.27,114
1,-71375.83,6622013.21,114
1,-71327.53,6622026.15,114
1,-71279.24,6622039.09,114
1,-71230.94,6622052.03,114
1,-71182.64,6622064.97,114
1,-71134.35,6622077.91,114
1,-71086.05,6622090.85,114
1,-71037.75,6622103.79,114
1,-70989.46,6622116.73,114
1,-70941.16,6622129.68,114
1,-70892.87,6622142.62,114
1,-70844.57,6622155.56,114
1,-70796.27,6622168.5,114
1,-70747.98,6622181.44,114
1,-70699.68,6622194.38,114
1,-70651.38,6622207.32,114
1,-70603.09,6622220.26,114
1,-70554.79,6622233.2,114
1,-70506.5,6622246.14,114
1,-70458.2,6622259.09,114
1,-70409.9,6622272.03,114
1,-70361.61,6622284.97,114
1,-70313.31,6622297.91,114
1,-70265.01,6622310.85,114
1,-70216.72,6622323.79,114
1,-70168.42,6622336.73,114
1,-70120.12,6622349.67,114
1,-70071.83,6622362.61,114
1,-70023.53,6622375.55,114
1,-69975.24,6622388.49,114
1,-69926.94,6622401.44,114
1,-69878.64,6622414.38,114
1,-69830.35,6622427.32,114
1,-69782.05,6622440.26,114
1,-69733.75,6622453.2,114
1,-69685.46,6622466.14,114
1,-69637.16,6622479.08,114
1,-69588.87,6622492.02,114
1,-69540.57,6622504.96,114
1,-69492.27,6622517.9,114
1,-69443.98,6622530.85,114
1,-69395.68,6622543.79,114
1,-69347.38,6622556.73,114
1,-69299.09,6622569.67,114
1,-69250.79,6622582.61,114
1,-69202.5,6622595.55,114
1,-69154.2,6622608.49,114
1,-69105.9,6622621.43,114
1,-69057.61,6622634.37,114
1,-69009.31,6622647.31,114
1,-68961.01,6622660.25,114
1,-68912.72,6622673.2,114
1,-68864.42,6622686.14,114
1,-68816.12,6622699.08,114
1,-68767.83,6622712.02,114
1,-68719.53,6622724.96,114
1,-68671.24,6622737.9,114
1,-68622.94,6622750.84,114
1,-68574.64,6622763.78,114
1,-68526.35,6622776.72,114
1,-68478.05,6622789.66,114
1,-68429.75,6622802.61,114
1,-68381.46,6622815.55,114
1,-68333.16,6622828.49,114
1,-68284.87,6622841.43,114
1,-68236.57,6622854.37,114
1,-68188.27,6622867.31,114
1,-68139.98,6622880.25,114
1,-68091.68,6622893.19,114
1,-68043.38,6622906.13,114
1,-67995.09,6622919.07,114
1,-67946.79,6622932.01,114
1,-67898.5,6622944.96,114
1,-67850.2,6622957.9,114
1,-67801.9,6622970.84,114
1,-67753.61,6622983.78,114
1,-67705.31,6622996.72,114
1,-67657.01,6623009.66,114
1,-67608.72,6623022.6,114
1,-67560.42,6623035.54,114
1,-67512.13,6623048.48,114
1,-67463.83,6623061.42,114
1,-67415.53,6623074.37,114
1,-67367.24,6623087.31,114
1,-67318.94,6623100.25,114
1,-67270.64,6623113.19,114
1,-67222.35,6623126.13,114
1,-67174.05,6623139.07,114
1,-67125.75,6623152.01,114
1,-67077.46,6623164.95,114
1,-67029.16,6623177.89,114
1,-66980.87,6623190.83,114
1,-66932.57,6623203.77,114
1,-66884.27,6623216.72,114
1,-66835.98,6623229.66,114
1,-66787.68,6623242.6,114
1,-66739.38,6623255.54,114
1,-66691.09,6623268.48,114
1,-66642.79,6623281.42,114
1,-66594.5,6623294.36,114
1,-66546.2,6623307.3,114
1,-66497.9,6623320.24,114
1,-66449.61,6623333.18,114
1,-66401.31,6623346.13,114
1,-66353.01,6623359.07,114
1,-66304.72,6623372.01,114
1,-66256.42,6623384.95,114
1,-66208.13,6623397.89,114
1,-66159.83,6623410.83,114
1,-66111.53,6623423.77,114
1,-66063.24,6623436.71,114
1,-66014.94,6623449.65,114
1,-65966.64,6623462.59,114
1,-65918.35,6623475.53,114
1,-65870.05,6623488.48,114
1,-65821.75,6623501.42,114
1,-65773.46,6623514.36,114
1,-65725.16,6623527.3,114
1,-65676.87,6623540.24,114
2,-68859.58,6622430.84,102
2,-68907.4,6622416.22,102
2,-68955.21,6622401.6,102
2,-69003.03,6622386.98,102
2,-69050.84,6622372.36,102
2,-69098.66,6622357.75,102
2,-69146.47,6622343.13,102
2,-69194.29,6622328.51,102
2,-69242.1,6622313.89,102
2,-69289.92,6622299.27,102
2,-69337.73,6622284.65,102
2,-69385.55,6622270.03,102
2,-69433.36,6622255.42,102
2,-69481.18,6622240.8,102
2,-69529,6622226.18,102
2,-69576.81,6622211.56,102
2,-69624.63,6622196.94,102
2,-69672.44,6622182.32,102
2,-69720.26,6622167.7,102
2,-69768.07,6622153.09,102
2,-69815.89,6622138.47,102
2,-69863.7,6622123.85,102
2,-69911.52,6622109.23,102
2,-69959.33,6622094.61,102
2,-70007.15,6622079.99,102
2,-70054.96,6622065.37,102
2,-70102.78,6622050.76,102
2,-70150.59,6622036.14,102
2,-70198.41,6622021.52,102
2,-70246.22,6622006.9,102
2,-70294.04,6621992.28,102
2,-70341.85,6621977.66,102
2,-70389.67,6621963.04,102
2,-70437.48,6621948.43,102
2,-70485.3,6621933.81,102
2,-70533.12,6621919.19,102
2,-70580.93,6621904.57,102
2,-70628.75,6621889.95,102
2,-70676.56,6621875.33,102
2,-70724.38,6621860.71,102
2,-70772.19,6621846.1,102
2,-70820.01,6621831.48,102
2,-70867.82,6621816.86,102
2,-70915.64,6621802.24,102
2,-70963.45,6621787.62,102
2,-71011.27,6621773,102
2,-71059.08,6621758.38,102
2,-71106.9,6621743.77,102
2,-71154.71,6621729.15,102
2,-71202.53,6621714.53,102
2,-71250.34,6621699.91,102
2,-71298.16,6621685.29,102
2,-71345.97,6621670.67,102
2,-71393.79,6621656.05,102
2,-71441.6,6621641.44,102
2,-71489.42,6621626.82,102
2,-71537.24,6621612.2,102
2,-71585.05,6621597.58,102
2,-71632.87,6621582.96,102
2,-71680.68,6621568.34,102
2,-71728.5,6621553.72,102
2,-71776.31,6621539.11,102
2,-71824.13,6621524.49,102
2,-71871.94,6621509.87,102
2,-71919.76,6621495.25,102
2,-71967.57,6621480.63,102
2,-72015.39,6621466.01,102
2,-72063.2,6621451.39,102
2,-72111.02,6621436.78,102
2,-72158.83,6621422.16,102
2,-72206.65,6621407.54,102
2,-72254.46,6621392.92,102
2,-72302.28,6621378.3,102
2,-72350.09,6621363.68,102
2,-72397.91,6621349.06,102
2,-72445.72,6621334.45,102
2,-72493.54,6621319.83,102
2,-72541.36,6621305.21,102
2,-72589.17,6621290.59,102
2,-72636.99,6621275.97,102
2,-72684.8,6621261.35,102
2,-72732.62,6621246.73,102
2,-72780.43,6621232.12,102
2,-72828.25,6621217.5,102
2,-72876.06,6621202.88,102
2,-72923.88,6621188.26,102
2,-72971.69,6621173.64,102
2,-73019.51,6621159.02,102
2,-73067.32,6621144.4,102
2,-73115.14,6621129.79,102
2,-73162.95,6621115.17,102
2,-73210.77,6621100.55,102
2,-73258.58,6621085.93,102
2,-73306.4,6621071.31,102
2,-73354.21,6621056.69,102
2,-73402.03,6621042.07,102
2,-73449.84,6621027.45,102
2,-73497.66,6621012.84,102
2,-73545.48,6620998.22,102
2,-73593.29,6620983.6,102
2,-73641.11,6620968.98,102
2,-73688.92,6620954.36,102
2,-73736.74,6620939.74,102
2,-73784.55,6620925.12,102
2,-73832.37,6620910.51,102
2,-73880.18,6620895.89,102
2,-73928,6620881.27,102
2,-73975.81,6620866.65,102
2,-74023.63,6620852.03,102
2,-74071.44,6620837.41,102
2,-74119.26,6620822.79,102
2,-74167.07,6620808.18,102
2,-74214.89,6620793.56,102
2,-74262.7,6620778.94,102
2,-74310.52,6620764.32,102
2,-74358.33,6620749.7,102
2,-74406.15,6620735.08,102
2,-74453.96,6620720.46,102
2,-74501.78,6620705.85,102
2,-74549.6,6620691.23,102
2,-74597.41,6620676.61,102
2,-74645.23,6620661.99,102
2,-74693.04,6620647.37,102
2,-74740.86,6620632.75,102
2,-74788.67,6620618.13,102
2,-74836.49,6620603.52,102
2,-74884.3,6620588.9,102
2,-74932.12,6620574.28,102
2,-74979.93,6620559.66,102
2,-75027.75,6620545.04,102
2,-75075.56,6620530.42,102
2,-75123.38,6620515.8,102
2,-75171.19,6620501.19,102
2,-75219.01,6620486.57,102
2,-75266.82,6620471.95,102
2,-75314.64,6620457.33,102
2,-75362.45,6620442.71,102
2,-75410.27,6620428.09,102
2,-75458.08,6620413.47,102
2,-75505.9,6620398.86,102
2,-75553.72,6620384.24,102
2,-75601.53,6620369.62,102
2,-75649.35,6620355,102
2,-75697.16,6620340.38,102
2,-75744.98,6620325.76,102
2,-75792.79,6620311.14,102
2,-75840.61,6620296.53,102
2,-75888.42,6620281.91,102
2,-75936.24,6620267.29,102
2,-75984.05,6620252.67,102
2,-76031.87,6620238.05,102
2,-76079.68,6620223.43,102
2,-76127.5,6620208.81,102
2,-76175.31,6620194.2,102
2,-76223.13,6620179.58,102
2,-76270.94,6620164.96,102
2,-76318.76,6620150.34,102
2,-76366.57,6620135.72,102
2,-76414.39,6620121.1,102
2,-76462.2,6620106.48,102
2,-76510.02,6620091.87,102
2,-76557.84,6620077.25,102
2,-76605.65,6620062.63,102
2,-76653.47,6620048.01,102
2,-76701.28,6620033.39,102
2,-76749.1,6620018.77,102
2,-76796.91,6620004.15,102
2,-76844.73,6619989.54,102
2,-76892.54,6619974.92,102
2,-76940.36,6619960.3,102
2,-76988.17,6619945.68,102
2,-77035.99,6619931.06,102
2,-77083.8,6619916.44,102
2,-77131.62,6619901.82,102
2,-77179.43,6619887.21,102
2,-77227.25,6619872.59,102
2,-77275.06,6619857.97,102
2,-77322.88,6619843.35,102
2,-77370.69,6619828.73,102
2,-77418.51,6619814.11,102
2,-77466.32,6619799.49,102
2,-77514.14,6619784.88,102
2,-77561.96,6619770.26,102
2,-77609.77,6619755.64,102
2,-77657.59,6619741.02,102
2,-77705.4,6619726.4,102
2,-77753.22,6619711.78,102
2,-77801.03,6619697.16,102
2,-77848.85,6619682.55,102
2,-77896.66,6619667.93,102
2,-77944.48,6619653.31,102
2,-77992.29,6619638.69,102
2,-78040.11,6619624.07,102
2,-78087.92,6619609.45,102
2,-78135.74,6619594.83,102
2,-78183.55,6619580.21,102
2,-78231.37,6619565.6,102
2,-78279.18,6619550.98,102
2,-78327,6619536.36,102
2,-78374.81,6619521.74,102
2,-78422.63,6619507.12,102
2,-78470.44,6619492.5,102
2,-78518.26,6619477.88,102
2,-78566.07,6619463.27,102
2,-78613.89,6619448.65,102
2,-78661.71,6619434.03,102
2,-78709.52,6619419.41,102
2,-78757.34,6619404.79,102
2,-78805.15,6619390.17,102
2,-78852.97,6619375.55,102
2,-78900.78,6619360.94,102
2,-78948.6,6619346.32,102
2,-78996.41,6619331.7,102
2,-79044.23,6619317.08,102
2,-79092.04,6619302.46,102
2,-79139.86,6619287.84,102
2,-79187.67,6619273.22,102
2,-79235.49,6619258.61,102
2,-79283.3,6619243.99,102
2,-79331.12,6619229.37,102
2,-79378.93,6619214.75,102
2,-79426.75,6619200.13,102
2,-79474.56,6619185.51,102
2,-79522.38,6619170.89,102
2,-79570.19,6619156.28,102
2,-79618.01,6619141.66,102
2,-79665.83,6619127.04,102
2,-79713.64,6619112.42,102
2,-79761.46,6619097.8,102
2,-79809.27,6619083.18,102
2,-79857.09,6619068.56,102
2,-79904.9,6619053.95,102
2,-79952.72,6619039.33,102
2,-80000.53,6619024.71,102
2,-80048.35,6619010.09,102
2,-80096.16,6618995.47,102
2,-80143.98,6618980.85,102
2,-80191.79,6618966.23,102
2,-80239.61,6618951.62,102
2,-80287.42,6618937,102
2,-80335.24,6618922.38,102
2,-80383.05,6618907.76,102
2,-80430.87,6618893.14,102
2,-80478.68,6618878.52,102
2,-80526.5,6618863.9,102
2,-80574.31,6618849.29,102
2,-80622.13,6618834.67,102
2,-80669.95,6618820.05,102
2,-80717.76,6618805.43,102
2,-80765.58,6618790.81,102
2,-80813.39,6618776.19,102
2,-80861.21,6618761.57,102
2,-80909.02,6618746.96,102
2,-80956.84,6618732.34,102
2,-81004.65,6618717.72,102
2,-81052.47,6618703.1,102
2,-81100.28,6618688.48,102
2,-81148.1,6618673.86,102
2,-81195.91,6618659.24,102
2,-81243.73,6618644.63,102
2,-81291.54,6618630.01,102
2,-81339.36,6618615.39,102
2,-81387.17,6618600.77,102
2,-81434.99,6618586.15,102
2,-81482.8,6618571.53,102
2,-81530.62,6618556.91,102
2,-81578.43,6618542.3,102
2,-81626.25,6618527.68,102
2,-81674.07,6618513.06,102
2,-81721.88,6618498.44,102
2,-81769.7,6618483.82,102
2,-81817.51,6618469.2,102
2,-81865.33,6618454.58,102
2,-81913.14,6618439.97,102
2,-81960.96,6618425.35,102
2,-82008.77,6618410.73,102
2,-82056.59,6618396.11,102
2,-82104.4,6618381.49,102
2,-82152.22,6618366.87,102
2,-82200.03,6618352.25,102
2,-82247.85,6618337.64,102
2,-82295.66,6618323.02,102
2,-82343.48,6618308.4,102
2,-82391.29,6618293.78,102
2,-82439.11,6618279.16,102
2,-82486.92,6618264.54,102
2,-82534.74,6618249.92,102
2,-82582.55,6618235.31,102
2,-82630.37,6618220.69,102
2,-82678.19,6618206.07,102
3,-82949.6,6617876.75,103
3,-82901.3,6617889.69,103
3,-82853.01,6617902.63,103
3,-82804.71,6617915.57,103
3,-82756.42,6617928.51,103
3,-82708.12,6617941.45,103
3,-82659.82,6617954.39,103
3,-82611.53,6617967.33,103
3,-82563.23,6617980.28,103
3,-82514.93,6617993.22,103
3,-82466.64,6618006.16,103
3,-82418.34,6618019.1,103
3,-82370.05,6618032.04,103
3,-82321.75,6618044.98,103
3,-82273.45,6618057.92,103
3,-82225.16,6618070.86,103
3,-82176.86,6618083.8,103
3,-82128.56,6618096.74,103
3,-82080.27,6618109.69,103
3,-82031.97,6618122.63,103
3,-81983.67,6618135.57,103
3,-81935.38,6618148.51,103
3,-81887.08,6618161.45,103
3,-81838.79,6618174.39,103
3,-81790.49,6618187.33,103
3,-81742.19,6618200.27,103
3,-81693.9,6618213.21,103
3,-81645.6,6618226.15,103
3,-81597.3,6618239.09,103
3,-81549.01,6618252.04,103
3,-81500.71,6618264.98,103
3,-81452.42,6618277.92,103
3,-81404.12,6618290.86,103
3,-81355.82,6618303.8,103
3,-81307.53,6618316.74,103
3,-81259.23,6618329.68,103
3,-81210.93,6618342.62,103
3,-81162.64,6618355.56,103
3,-81114.34,6618368.5,103
3,-81066.05,6618381.45,103
3,-81017.75,6618394.39,103
3,-80969.45,6618407.33,103
3,-80921.16,6618420.27,103
3,-80872.86,6618433.21,103
3,-80824.56,6618446.15,103
3,-80776.27,6618459.09,103
3,-80727.97,6618472.03,103
3,-80679.68,6618484.97,103
3,-80631.38,6618497.91,103
3,-80583.08,6618510.85,103
3,-80534.79,6618523.8,103
3,-80486.49,6618536.74,103
3,-80438.19,6618549.68,103
3,-80389.9,6618562.62,103
3,-80341.6,6618575.56,103
3,-80293.3,6618588.5,103
3,-80245.01,6618601.44,103
3,-80196.71,6618614.38,103
3,-80148.42,6618627.32,103
3,-80100.12,6618640.26,103
3,-80051.82,6618653.21,103
3,-80003.53,6618666.15,103
3,-79955.23,6618679.09,103
3,-79906.93,6618692.03,103
3,-79858.64,6618704.97,103
3,-79810.34,6618717.91,103
3,-79762.05,6618730.85,103
3,-79713.75,6618743.79,103
3,-79665.45,6618756.73,103
3,-79617.16,6618769.67,103
3,-79568.86,6618782.61,103
3,-79520.56,6618795.56,103
3,-79472.27,6618808.5,103
3,-79423.97,6618821.44,103
3,-79375.68,6618834.38,103
3,-79327.38,6618847.32,103
3,-79279.08,6618860.26,103
3,-79230.79,6618873.2,103
3,-79182.49,6618886.14,103
3,-79134.19,6618899.08,103
3,-79085.9,6618912.02,103
3,-79037.6,6618924.97,103
3,-78989.3,6618937.91,103
3,-78941.01,6618950.85,103
3,-78892.71,6618963.79,103
3,-78844.42,6618976.73,103
3,-78796.12,6618989.67,103
3,-78747.82,6619002.61,103
3,-78699.53,6619015.55,103
3,-78651.23,6619028.49,103
3,-78602.93,6619041.43,103
3,-78554.64,6619054.37,103
3,-78506.34,6619067.32,103
3,-78458.05,6619080.26,103
3,-78409.75,6619093.2,103
3,-78361.45,6619106.14,103
3,-78313.16,6619119.08,103
3,-78264.86,6619132.02,103
3,-78216.56,6619144.96,103
3,-78168.27,6619157.9,103
3,-78119.97,6619170.84,103
3,-78071.68,6619183.78,103
3,-78023.38,6619196.73,103
3,-77975.08,6619209.67,103
3,-77926.79,6619222.61,103
3,-77878.49,6619235.55,103
3,-77830.19,6619248.49,103
3,-77781.9,6619261.43,103
3,-77733.6,6619274.37,103
3,-77685.3,6619287.31,103
3,-77637.01,6619300.25,103
3,-77588.71,6619313.19,103
3,-77540.42,6619326.13,103
3,-77492.12,6619339.08,103
3,-77443.82,6619352.02,103
3,-77395.53,6619364.96,103
3,-77347.23,6619377.9,103
3,-77298.93,6619390.84,103
3,-77250.64,6619403.78,103
3,-77202.34,6619416.72,103
3,-77154.05,6619429.66,103
3,-77105.75,6619442.6,103
3,-77057.45,6619455.54,103
3,-77009.16,6619468.49,103
3,-76960.86,6619481.43,103
3,-76912.56,6619494.37,103
3,-76864.27,6619507.31,103
3,-76815.97,6619520.25,103
3,-76767.68,6619533.19,103
3,-76719.38,6619546.13,103
3,-76671.08,6619559.07,103
3,-76622.79,6619572.01,103
3,-76574.49,6619584.95,103
3,-76526.19,6619597.89,103
3,-76477.9,6619610.84,103
3,-76429.6,6619623.78,103
3,-76381.31,6619636.72,103
3,-76333.01,6619649.66,103
3,-76284.71,6619662.6,103
3,-76236.42,6619675.54,103
3,-76188.12,6619688.48,103
3,-76139.82,6619701.42,103
3,-76091.53,6619714.36,103
3,-76043.23,6619727.3,103
3,-75994.93,6619740.25,103
3,-75946.64,6619753.19,103
3,-75898.34,6619766.13,103
3,-75850.05,6619779.07,103
3,-75801.75,6619792.01,103
3,-75753.45,6619804.95,103
3,-75705.16,6619817.89,103
3,-75656.86,6619830.83,103
3,-75608.56,6619843.77,103
3,-75560.27,6619856.71,103
3,-75511.97,6619869.65,103
3,-75463.68,6619882.6,103
3,-75415.38,6619895.54,103
3,-75367.08,6619908.48,103
3,-75318.79,6619921.42,103
3,-75270.49,6619934.36,103
3,-75222.19,6619947.3,103
3,-75173.9,6619960.24,103
3,-75125.6,6619973.18,103
3,-75077.31,6619986.12,103
3,-75029.01,6619999.06,103
3,-74980.71,6620012.01,103
3,-74932.42,6620024.95,103
3,-74884.12,6620037.89,103
3,-74835.82,6620050.83,103
3,-74787.53,6620063.77,103
3,-74739.23,6620076.71,103
3,-74690.93,6620089.65,103
3,-74642.64,6620102.59,103
3,-74594.34,6620115.53,103
3,-74546.05,6620128.47,103
3,-74497.75,6620141.41,103
3,-74449.45,6620154.36,103
3,-74401.16,6620167.3,103
3,-74352.86,6620180.24,103
3,-74304.56,6620193.18,103
3,-74256.27,6620206.12,103
3,-74207.97,6620219.06,103
3,-74159.68,6620232,103
3,-74111.38,6620244.94,103
3,-74063.08,6620257.88,103
3,-74014.79,6620270.82,103
3,-73966.49,6620283.77,103
3,-73918.19,6620296.71,103
3,-73869.9,6620309.65,103
3,-73821.6,6620322.59,103
3,-73773.31,6620335.53,103
3,-73725.01,6620348.47,103
3,-73676.71,6620361.41,103
3,-73628.42,6620374.35,103
3,-73580.12,6620387.29,103
3,-73531.82,6620400.23,103
3,-73483.53,6620413.17,103
3,-73435.23,6620426.12,103
3,-73386.94,6620439.06,103
3,-73338.64,6620452,103
3,-73290.34,6620464.94,103
3,-73242.05,6620477.88,103
3,-73193.75,6620490.82,103
3,-73145.45,6620503.76,103
3,-73097.16,6620516.7,103
3,-73048.86,6620529.64,103
3,-73000.56,6620542.58,103
3,-72952.27,6620555.53,103
3,-72903.97,6620568.47,103
3,-72855.68,6620581.41,103
3,-72807.38,6620594.35,103
3,-72759.08,6620607.29,103
3,-72710.79,6620620.23,103
3,-72662.49,6620633.17,103
3,-72614.19,6620646.11,103
3,-72565.9,6620659.05,103
3,-72517.6,6620671.99,103
3,-72469.31,6620684.93,103
3,-72421.01,6620697.88,103
3,-72372.71,6620710.82,103
3,-72324.42,6620723.76,103
3,-72276.12,6620736.7,103
3,-72227.82,6620749.64,103
3,-72179.53,6620762.58,103
3,-72131.23,6620775.52,103
3,-72082.94,6620788.46,103
3,-72034.64,6620801.4,103
3,-71986.34,6620814.34,103
3,-71938.05,6620827.29,103
3,-71889.75,6620840.23,103
3,-71841.45,6620853.17,103
3,-71793.16,6620866.11,103
