LNUM,X,Y,LSYMB
3,-71505.8,6.6118e+06,102
3,-71505.8,6.61185e+06,102
3,-71505.8,6.6119e+06,102
3,-71505.8,6.61195e+06,102
3,-71505.8,6.612e+06,102
3,-71505.8,6.61205e+06,102
3,-71505.8,6.6121e+06,102
3,-71505.8,6.61215e+06,102
3,-71505.8,6.6122e+06,102
3,-71505.8,6.61225e+06,102
3,-71505.8,6.6123e+06,102
3,-71505.8,6.61235e+06,102
3,-71505.8,6.6124e+06,102
3,-71505.8,6.61245e+06,102
3,-71505.8,6.6125e+06,102
3,-71505.8,6.61255e+06,102
3,-71505.8,6.6126e+06,102
3,-71505.8,6.61265e+06,102
3,-71505.8,6.6127e+06,102
3,-71505.8,6.61275e+06,102
3,-71505.8,6.6128e+06,102
3,-71505.8,6.61285e+06,102
3,-71505.8,6.6129e+06,102
3,-71505.8,6.61295e+06,102
3,-71505.8,6.613e+06,102
3,-71505.8,6.61305e+06,102
3,-71505.8,6.6131e+06,102
3,-71505.8,6.61315e+06,102
3,-71505.8,6.6132e+06,102
3,-71505.8,6.61325e+06,102
3,-71505.8,6.6133e+06,102
3,-71505.8,6.61335e+06,102
3,-71505.8,6.6134e+06,102
3,-71505.8,6.61345e+06,102
3,-71505.8,6.6135e+06,102
3,-71505.8,6.61355e+06,102
3,-71505.8,6.6136e+06,102
3,-71505.8,6.61365e+06,102
3,-71505.8,6.6137e+06,102
3,-71505.8,6.61375e+06,102
3,-71505.8,6.6138e+06,102
3,-71505.8,6.61385e+06,102
3,-71505.8,6.6139e+06,102
3,-71505.8,6.61395e+06,102
3,-71505.8,6.614e+06,102
3,-71505.8,6.61405e+06,102
3,-71505.8,6.6141e+06,102
3,-71505.8,6.61415e+06,102
3,-71505.8,6.6142e+06,102
3,-71505.8,6.61425e+06,102
3,-71505.8,6.6143e+06,102
3,-71505.8,6.61435e+06,102
3,-71505.8,6.6144e+06,102
3,-71505.8,6.61445e+06,102
3,-71505.8,6.6145e+06,102
3,-71505.8,6.61455e+06,102
3,-71505.8,6.6146e+06,102
