LNUM,X,Y,LSYMB
1,-76424.6,6.61899e+06,101
1,-76424.8,6.61904e+06,101
1,-76425,6.61909e+06,101
1,-76425.2,6.61914e+06,101
1,-76425.4,6.61919e+06,101
1,-76425.6,6.61924e+06,101
1,-76425.8,6.61929e+06,101
1,-76426,6.61934e+06,101
1,-76426.1,6.61939e+06,101
1,-76426.3,6.61944e+06,101
1,-76426.5,6.61949e+06,101
1,-76426.7,6.61954e+06,101
1,-76426.9,6.61959e+06,101
1,-76427.1,6.61964e+06,101
3,-76200.9,6.62523e+06,102
3,-76198.9,6.62518e+06,102
3,-76197,6.62513e+06,102
3,-76195,6.62508e+06,102
3,-76193.1,6.62503e+06,102
3,-76191.2,6.62498e+06,102
3,-76189.2,6.62493e+06,102
3,-76187.3,6.62488e+06,102
3,-76185.4,6.62483e+06,102
3,-76183.4,6.62478e+06,102
3,-76181.5,6.62473e+06,102
3,-76179.5,6.62468e+06,102
3,-76177.6,6.62463e+06,102
3,-76175.7,6.62458e+06,102
3,-76173.7,6.62453e+06,102
3,-76171.8,6.62448e+06,102
3,-76169.9,6.62443e+06,102
3,-76167.9,6.62438e+06,102
3,-76166,6.62433e+06,102
3,-76164,6.62428e+06,102
3,-76162.1,6.62423e+06,102
3,-76160.2,6.62418e+06,102
3,-76158.2,6.62413e+06,102
3,-76156.3,6.62408e+06,102
3,-76154.4,6.62403e+06,102
3,-76152.4,6.62398e+06,102
3,-76150.5,6.62393e+06,102
3,-76148.5,6.62388e+06,102
3,-76146.6,6.62383e+06,102
3,-76144.7,6.62378e+06,102
3,-76142.7,6.62373e+06,102
3,-76140.8,6.62368e+06,102
3,-76138.8,6.62363e+06,102
3,-76136.9,6.62358e+06,102
3,-76135,6.62353e+06,102
3,-76133,6.62348e+06,102
3,-76131.1,6.62343e+06,102
3,-76129.2,6.62338e+06,102
3,-76127.2,6.62333e+06,102
3,-76125.3,6.62328e+06,102
3,-76123.3,6.62323e+06,102
3,-76121.4,6.62318e+06,102
3,-76119.5,6.62313e+06,102
3,-76117.5,6.62308e+06,102
3,-76115.6,6.62303e+06,102
3,-76113.7,6.62298e+06,102
3,-76111.7,6.62293e+06,102
3,-76109.8,6.62288e+06,102
3,-76107.8,6.62283e+06,102
3,-76105.9,6.62278e+06,102
3,-76104,6.62273e+06,102
3,-76102,6.62268e+06,102
3,-76100.1,6.62263e+06,102
3,-76098.1,6.62258e+06,102
3,-76096.2,6.62253e+06,102
3,-76094.3,6.62248e+06,102
3,-76092.3,6.62243e+06,102
3,-76090.4,6.62238e+06,102
3,-76088.5,6.62233e+06,102
3,-76086.5,6.62228e+06,102
3,-76084.6,6.62223e+06,102
3,-76082.6,6.62218e+06,102
3,-76080.7,6.62213e+06,102
3,-76078.8,6.62208e+06,102
3,-76076.8,6.62203e+06,102
3,-76074.9,6.62198e+06,102
3,-76072.9,6.62193e+06,102
3,-76071,6.62188e+06,102
3,-76069.1,6.62183e+06,102
3,-76067.1,6.62178e+06,102
3,-76065.2,6.62173e+06,102
3,-76063.3,6.62168e+06,102
3,-76061.3,6.62163e+06,102
3,-76059.4,6.62158e+06,102
3,-76057.4,6.62153e+06,102
3,-76055.5,6.62148e+06,102
3,-76053.6,6.62143e+06,102
3,-76051.6,6.62138e+06,102
3,-76049.7,6.62133e+06,102
3,-76047.8,6.62128e+06,102
3,-76045.8,6.62123e+06,102
3,-76043.9,6.62118e+06,102
3,-76041.9,6.62113e+06,102
3,-76040,6.62108e+06,102
3,-76038.1,6.62103e+06,102
3,-76036.1,6.62098e+06,102
3,-76034.2,6.62093e+06,102
3,-76032.2,6.62088e+06,102
3,-76030.3,6.62083e+06,102
3,-76028.4,6.62078e+06,102
3,-76026.4,6.62073e+06,102
3,-76024.5,6.62068e+06,102
3,-76022.6,6.62063e+06,102
3,-76020.6,6.62058e+06,102
3,-76018.7,6.62053e+06,102
3,-76016.7,6.62048e+06,102
3,-76014.8,6.62043e+06,102
3,-76012.9,6.62038e+06,102
3,-76010.9,6.62033e+06,102
3,-76009,6.62028e+06,102
3,-76007,6.62023e+06,102
3,-76005.1,6.62018e+06,102
3,-76003.2,6.62013e+06,102
3,-76001.2,6.62008e+06,102
3,-75999.3,6.62003e+06,102
3,-75997.4,6.61998e+06,102
3,-75995.4,6.61993e+06,102
3,-75993.5,6.61988e+06,102
3,-75991.5,6.61983e+06,102
3,-75989.6,6.61978e+06,102
3,-75987.7,6.61973e+06,102
3,-75985.7,6.61968e+06,102
3,-75983.8,6.61963e+06,102
3,-75981.9,6.61958e+06,102
3,-75979.9,6.61953e+06,102
3,-75978,6.61948e+06,102
3,-75976,6.61943e+06,102
3,-75974.1,6.61938e+06,102
3,-75972.2,6.61933e+06,102
3,-75970.2,6.61928e+06,102
3,-75968.3,6.61923e+06,102
3,-75966.4,6.61918e+06,102
3,-75964.4,6.61913e+06,102
3,-75962.5,6.61908e+06,102
3,-75960.5,6.61903e+06,102
3,-75958.6,6.61898e+06,102
3,-75956.7,6.61893e+06,102
3,-75954.7,6.61888e+06,102
3,-75952.8,6.61883e+06,102
3,-75950.8,6.61878e+06,102
3,-75948.9,6.61873e+06,102
3,-75947,6.61868e+06,102
3,-75945,6.61863e+06,102
3,-75943.1,6.61858e+06,102
3,-75941.2,6.61853e+06,102
3,-75939.2,6.61848e+06,102
3,-75937.3,6.61843e+06,102
3,-75935.3,6.61838e+06,102
3,-75933.4,6.61833e+06,102
3,-75931.5,6.61828e+06,102
3,-75929.5,6.61823e+06,102
3,-75927.6,6.61818e+06,102
3,-75925.7,6.61813e+06,102
3,-75923.7,6.61808e+06,102
3,-75921.8,6.61803e+06,102
3,-75919.8,6.61798e+06,102
3,-75917.9,6.61793e+06,102
3,-75916,6.61788e+06,102
3,-75914,6.61783e+06,102
3,-75912.1,6.61778e+06,102
3,-75910.1,6.61773e+06,102
3,-75908.2,6.61768e+06,102
3,-75906.3,6.61763e+06,102
3,-75904.3,6.61758e+06,102
3,-75902.4,6.61753e+06,102
3,-75900.5,6.61748e+06,102
3,-75898.5,6.61743e+06,102
3,-75896.6,6.61738e+06,102
3,-75894.6,6.61733e+06,102
3,-75892.7,6.61728e+06,102
3,-75890.8,6.61723e+06,102
3,-75888.8,6.61718e+06,102
3,-75886.9,6.61713e+06,102
3,-75885,6.61708e+06,102
3,-75883,6.61703e+06,102
3,-75881.1,6.61698e+06,102
3,-75879.1,6.61693e+06,102
3,-75877.2,6.61688e+06,102
3,-75875.3,6.61683e+06,102
3,-75873.3,6.61678e+06,102
3,-75871.4,6.61673e+06,102
3,-75869.5,6.61668e+06,102
3,-75867.5,6.61663e+06,102
3,-75865.6,6.61658e+06,102
3,-75863.6,6.61653e+06,102
3,-75861.7,6.61648e+06,102
3,-75859.8,6.61643e+06,102
3,-75857.8,6.61638e+06,102
3,-75855.9,6.61633e+06,102
3,-75853.9,6.61628e+06,102
3,-75852,6.61623e+06,102
3,-75850.1,6.61618e+06,102
3,-75848.1,6.61613e+06,102
3,-75846.2,6.61608e+06,102
3,-75844.2,6.61603e+06,102
3,-75842.3,6.61598e+06,102
3,-75840.4,6.61593e+06,102
3,-75838.4,6.61588e+06,102
3,-75836.5,6.61583e+06,102
3,-75834.6,6.61578e+06,102
3,-75832.6,6.61573e+06,102
3,-75830.7,6.61568e+06,102
3,-75828.7,6.61563e+06,102
3,-75826.8,6.61558e+06,102
3,-75824.9,6.61553e+06,102
3,-75822.9,6.61548e+06,102
3,-75821,6.61543e+06,102
3,-75819.1,6.61538e+06,102
3,-75817.1,6.61533e+06,102
3,-75815.2,6.61528e+06,102
3,-75813.2,6.61524e+06,102
3,-75811.3,6.61519e+06,102
3,-75809.4,6.61514e+06,102
3,-75807.4,6.61509e+06,102
3,-75805.5,6.61504e+06,102
3,-75803.6,6.61499e+06,102
3,-75801.6,6.61494e+06,102
3,-75799.7,6.61489e+06,102
3,-75797.7,6.61484e+06,102
3,-75795.8,6.61479e+06,102
3,-75793.9,6.61474e+06,102
3,-75791.9,6.61469e+06,102
3,-75790,6.61464e+06,102
3,-75788,6.61459e+06,102
3,-75786.1,6.61454e+06,102
3,-75784.2,6.61449e+06,102
3,-75782.2,6.61444e+06,102
3,-75780.3,6.61439e+06,102
3,-75778.4,6.61434e+06,102
3,-75776.4,6.61429e+06,102
3,-75774.5,6.61424e+06,102
3,-75772.5,6.61419e+06,102
3,-75770.6,6.61414e+06,102
3,-75768.7,6.61409e+06,102
3,-75766.7,6.61404e+06,102
3,-75764.8,6.61399e+06,102
3,-75762.9,6.61394e+06,102
3,-75760.9,6.61389e+06,102
3,-75759,6.61384e+06,102
3,-75757,6.61379e+06,102
3,-75755.1,6.61374e+06,102
3,-75753.2,6.61369e+06,102
3,-75751.2,6.61364e+06,102
3,-75749.3,6.61359e+06,102
3,-75747.3,6.61354e+06,102
3,-75745.4,6.61349e+06,102
3,-75743.5,6.61344e+06,102
3,-75741.5,6.61339e+06,102
3,-75739.6,6.61334e+06,102
3,-75737.7,6.61329e+06,102
3,-75735.7,6.61324e+06,102
3,-75733.8,6.61319e+06,102
3,-75731.8,6.61314e+06,102
3,-75729.9,6.61309e+06,102
3,-75728,6.61304e+06,102
3,-75726,6.61299e+06,102
3,-75724.1,6.61294e+06,102
3,-75722.1,6.61289e+06,102
3,-75720.2,6.61284e+06,102
3,-75718.3,6.61279e+06,102
3,-75716.3,6.61274e+06,102
3,-75714.4,6.61269e+06,102
3,-75712.5,6.61264e+06,102
3,-75710.5,6.61259e+06,102
3,-75708.6,6.61254e+06,102
3,-75706.6,6.61249e+06,102
3,-75704.7,6.61244e+06,102
3,-75702.8,6.61239e+06,102
3,-75700.8,6.61234e+06,102
3,-75698.9,6.61229e+06,102
3,-75697,6.61224e+06,102
3,-75695,6.61219e+06,102
3,-75693.1,6.61214e+06,102
3,-75691.1,6.61209e+06,102
3,-75689.2,6.61204e+06,102
3,-75687.3,6.61199e+06,102
3,-75685.3,6.61194e+06,102
3,-75683.4,6.61189e+06,102
3,-75681.5,6.61184e+06,102
3,-75679.5,6.61179e+06,102
3,-75677.6,6.61174e+06,102
3,-75675.6,6.61169e+06,102
3,-75673.7,6.61164e+06,102
3,-75671.8,6.61159e+06,102
3,-75669.8,6.61154e+06,102
3,-75667.9,6.61149e+06,102
3,-75665.9,6.61144e+06,102
3,-75664,6.61139e+06,102
3,-75662.1,6.61134e+06,102
3,-75660.1,6.61129e+06,102
3,-75658.2,6.61124e+06,102
3,-75656.3,6.61119e+06,102
3,-75654.3,6.61114e+06,102
3,-75652.4,6.61109e+06,102
3,-75650.4,6.61104e+06,102
3,-75648.5,6.61099e+06,102
3,-75646.6,6.61094e+06,102
3,-75644.6,6.61089e+06,102
3,-75642.7,6.61084e+06,102
3,-75640.8,6.61079e+06,102
4,-75391.6,6.61044e+06,103
4,-75391.8,6.61049e+06,103
4,-75392,6.61054e+06,103
4,-75392.1,6.61059e+06,103
4,-75392.3,6.61064e+06,103
4,-75392.5,6.61069e+06,103
4,-75392.7,6.61074e+06,103
4,-75392.9,6.61079e+06,103
4,-75393.1,6.61084e+06,103
4,-75393.3,6.61089e+06,103
4,-75393.5,6.61094e+06,103
4,-75393.7,6.61099e+06,103
4,-75393.9,6.61104e+06,103
4,-75394.1,6.61109e+06,103
4,-75394.3,6.61114e+06,103
4,-75394.5,6.61119e+06,103
4,-75394.6,6.61124e+06,103
4,-75394.8,6.61129e+06,103
4,-75395,6.61134e+06,103
4,-75395.2,6.61139e+06,103
4,-75395.4,6.61144e+06,103
4,-75395.6,6.61149e+06,103
4,-75395.8,6.61154e+06,103
4,-75396,6.61159e+06,103
4,-75396.2,6.61164e+06,103
4,-75396.4,6.61169e+06,103
4,-75396.6,6.61174e+06,103
4,-75396.8,6.61179e+06,103
4,-75397,6.61184e+06,103
4,-75397.2,6.61189e+06,103
4,-75397.4,6.61194e+06,103
4,-75397.5,6.61199e+06,103
4,-75397.7,6.61204e+06,103
4,-75397.9,6.61209e+06,103
4,-75398.1,6.61214e+06,103
4,-75398.3,6.61219e+06,103
4,-75398.5,6.61224e+06,103
4,-75398.7,6.61229e+06,103
4,-75398.9,6.61234e+06,103
4,-75399.1,6.61239e+06,103
4,-75399.3,6.61244e+06,103
4,-75399.5,6.61249e+06,103
4,-75399.7,6.61254e+06,103
4,-75399.9,6.61259e+06,103
4,-75400.1,6.61264e+06,103
4,-75400.3,6.61269e+06,103
4,-75400.4,6.61274e+06,103
4,-75400.6,6.61279e+06,103
4,-75400.8,6.61284e+06,103
4,-75401,6.61289e+06,103
4,-75401.2,6.61294e+06,103
4,-75401.4,6.61299e+06,103
4,-75401.6,6.61304e+06,103
4,-75401.8,6.61309e+06,103
4,-75402,6.61314e+06,103
4,-75402.2,6.61319e+06,103
4,-75402.4,6.61324e+06,103
4,-75402.6,6.61329e+06,103
4,-75402.8,6.61334e+06,103
4,-75403,6.61339e+06,103
4,-75403.2,6.61344e+06,103
4,-75403.3,6.61349e+06,103
4,-75403.5,6.61354e+06,103
4,-75403.7,6.61359e+06,103
4,-75403.9,6.61364e+06,103
4,-75404.1,6.61369e+06,103
4,-75404.3,6.61374e+06,103
4,-75404.5,6.61379e+06,103
4,-75404.7,6.61384e+06,103
4,-75404.9,6.61389e+06,103
4,-75405.1,6.61394e+06,103
4,-75405.3,6.61399e+06,103
4,-75405.5,6.61404e+06,103
4,-75405.7,6.61409e+06,103
4,-75405.9,6.61414e+06,103
4,-75406.1,6.61419e+06,103
4,-75406.2,6.61424e+06,103
4,-75406.4,6.61429e+06,103
4,-75406.6,6.61434e+06,103
4,-75406.8,6.61439e+06,103
4,-75407,6.61444e+06,103
4,-75407.2,6.61449e+06,103
4,-75407.4,6.61454e+06,103
4,-75407.6,6.61459e+06,103
4,-75407.8,6.61464e+06,103
4,-75408,6.61469e+06,103
4,-75408.2,6.61474e+06,103
4,-75408.4,6.61479e+06,103
4,-75408.6,6.61484e+06,103
4,-75408.8,6.61489e+06,103
4,-75409,6.61494e+06,103
4,-75409.1,6.61499e+06,103
4,-75409.3,6.61504e+06,103
4,-75409.5,6.61509e+06,103
4,-75409.7,6.61514e+06,103
4,-75409.9,6.61519e+06,103
4,-75410.1,6.61524e+06,103
4,-75410.3,6.61529e+06,103
4,-75410.5,6.61534e+06,103
4,-75410.7,6.61539e+06,103
4,-75410.9,6.61544e+06,103
4,-75411.1,6.61549e+06,103
4,-75411.3,6.61554e+06,103
4,-75411.5,6.61559e+06,103
4,-75411.7,6.61564e+06,103
4,-75411.9,6.61569e+06,103
4,-75412,6.61574e+06,103
4,-75412.2,6.61579e+06,103
4,-75412.4,6.61584e+06,103
4,-75412.6,6.61589e+06,103
4,-75412.8,6.61594e+06,103
4,-75413,6.61599e+06,103
4,-75413.2,6.61604e+06,103
4,-75413.4,6.61609e+06,103
4,-75413.6,6.61614e+06,103
4,-75413.8,6.61619e+06,103
4,-75414,6.61624e+06,103
4,-75414.2,6.61629e+06,103
4,-75414.4,6.61634e+06,103
4,-75414.6,6.61639e+06,103
4,-75414.8,6.61644e+06,103
4,-75414.9,6.61649e+06,103
4,-75415.1,6.61654e+06,103
4,-75415.3,6.61659e+06,103
4,-75415.5,6.61664e+06,103
4,-75415.7,6.61669e+06,103
4,-75415.9,6.61674e+06,103
4,-75416.1,6.61679e+06,103
4,-75416.3,6.61684e+06,103
4,-75416.5,6.61689e+06,103
4,-75416.7,6.61694e+06,103
4,-75416.9,6.61699e+06,103
4,-75417.1,6.61704e+06,103
4,-75417.3,6.61709e+06,103
4,-75417.5,6.61714e+06,103
4,-75417.7,6.61719e+06,103
4,-75417.8,6.61724e+06,103
4,-75418,6.61729e+06,103
4,-75418.2,6.61734e+06,103
4,-75418.4,6.61739e+06,103
4,-75418.6,6.61744e+06,103
4,-75418.8,6.61749e+06,103
4,-75419,6.61754e+06,103
4,-75419.2,6.61759e+06,103
4,-75419.4,6.61764e+06,103
4,-75419.6,6.61769e+06,103
4,-75419.8,6.61774e+06,103
4,-75420,6.61779e+06,103
4,-75420.2,6.61784e+06,103
4,-75420.4,6.61789e+06,103
4,-75420.6,6.61794e+06,103
4,-75420.7,6.61799e+06,103
4,-75420.9,6.61804e+06,103
4,-75421.1,6.61809e+06,103
4,-75421.3,6.61814e+06,103
4,-75421.5,6.61819e+06,103
4,-75421.7,6.61824e+06,103
4,-75421.9,6.61829e+06,103
4,-75422.1,6.61834e+06,103
4,-75422.3,6.61839e+06,103
4,-75422.5,6.61844e+06,103
4,-75422.7,6.61849e+06,103
4,-75422.9,6.61854e+06,103
4,-75423.1,6.61859e+06,103
4,-75423.3,6.61864e+06,103
4,-75423.5,6.61869e+06,103
4,-75423.6,6.61874e+06,103
4,-75423.8,6.61879e+06,103
4,-75424,6.61884e+06,103
4,-75424.2,6.61889e+06,103
4,-75424.4,6.61894e+06,103
4,-75424.6,6.61899e+06,103
4,-75424.8,6.61904e+06,103
4,-75425,6.61909e+06,103
4,-75425.2,6.61914e+06,103
4,-75425.4,6.61919e+06,103
4,-75425.6,6.61924e+06,103
4,-75425.8,6.61929e+06,103
4,-75426,6.61934e+06,103
4,-75426.1,6.61939e+06,103
4,-75426.3,6.61944e+06,103
4,-75426.5,6.61949e+06,103
4,-75426.7,6.61954e+06,103
4,-75426.9,6.61959e+06,103
4,-75427.1,6.61964e+06,103
4,-75427.3,6.61969e+06,103
4,-75427.5,6.61974e+06,103
4,-75427.7,6.61979e+06,103
4,-75427.9,6.61984e+06,103
4,-75428.1,6.61989e+06,103
4,-75428.3,6.61994e+06,103
4,-75428.5,6.61999e+06,103
4,-75428.7,6.62004e+06,103
4,-75428.9,6.62009e+06,103
4,-75429,6.62014e+06,103
4,-75429.2,6.62019e+06,103
4,-75429.4,6.62024e+06,103
4,-75429.6,6.62029e+06,103
4,-75429.8,6.62034e+06,103
4,-75430,6.62039e+06,103
4,-75430.2,6.62044e+06,103
4,-75430.4,6.62049e+06,103
4,-75430.6,6.62054e+06,103
4,-75430.8,6.62059e+06,103
4,-75431,6.62064e+06,103
4,-75431.2,6.62069e+06,103
4,-75431.4,6.62074e+06,103
4,-75431.6,6.62079e+06,103
4,-75431.8,6.62084e+06,103
4,-75431.9,6.62089e+06,103
4,-75432.1,6.62094e+06,103
4,-75432.3,6.62099e+06,103
4,-75432.5,6.62104e+06,103
4,-75432.7,6.62109e+06,103
4,-75432.9,6.62114e+06,103
4,-75433.1,6.62119e+06,103
4,-75433.3,6.62124e+06,103
4,-75433.5,6.62129e+06,103
4,-75433.7,6.62134e+06,103
4,-75433.9,6.62139e+06,103
4,-75434.1,6.62144e+06,103
4,-75434.3,6.62149e+06,103
4,-75434.5,6.62154e+06,103
4,-75434.7,6.62159e+06,103
4,-75434.8,6.62164e+06,103
4,-75435,6.62169e+06,103
4,-75435.2,6.62174e+06,103
4,-75435.4,6.62179e+06,103
4,-75435.6,6.62184e+06,103
4,-75435.8,6.62189e+06,103
4,-75436,6.62194e+06,103
4,-75436.2,6.62199e+06,103
4,-75436.4,6.62204e+06,103
4,-75436.6,6.62209e+06,103
4,-75436.8,6.62214e+06,103
4,-75437,6.62219e+06,103
4,-75437.2,6.62224e+06,103
4,-75437.4,6.62229e+06,103
4,-75437.6,6.62234e+06,103
4,-75437.7,6.62239e+06,103
4,-75437.9,6.62244e+06,103
4,-75438.1,6.62249e+06,103
4,-75438.3,6.62254e+06,103
4,-75438.5,6.62259e+06,103
4,-75438.7,6.62264e+06,103
4,-75438.9,6.62269e+06,103
4,-75439.1,6.62274e+06,103
4,-75439.3,6.62279e+06,103
4,-75439.5,6.62284e+06,103
4,-75439.7,6.62289e+06,103
4,-75439.9,6.62294e+06,103
4,-75440.1,6.62299e+06,103
4,-75440.3,6.62304e+06,103
5,-74954.8,6.62679e+06,104
5,-74954.6,6.62674e+06,104
5,-74954.4,6.62669e+06,104
5,-74954.2,6.62664e+06,104
5,-74954,6.62659e+06,104
5,-74953.8,6.62654e+06,104
5,-74953.6,6.62649e+06,104
5,-74953.4,6.62644e+06,104
5,-74953.2,6.62639e+06,104
5,-74953,6.62634e+06,104
5,-74952.8,6.62629e+06,104
5,-74952.6,6.62624e+06,104
5,-74952.4,6.62619e+06,104
5,-74952.2,6.62614e+06,104
5,-74952,6.62609e+06,104
5,-74951.9,6.62604e+06,104
5,-74951.7,6.62599e+06,104
5,-74951.5,6.62594e+06,104
5,-74951.3,6.62589e+06,104
5,-74951.1,6.62584e+06,104
5,-74950.9,6.62579e+06,104
5,-74950.7,6.62574e+06,104
5,-74950.5,6.62569e+06,104
5,-74950.3,6.62564e+06,104
5,-74950.1,6.62559e+06,104
5,-74949.9,6.62554e+06,104
5,-74949.7,6.62549e+06,104
5,-74949.5,6.62544e+06,104
5,-74949.3,6.62539e+06,104
5,-74949.1,6.62534e+06,104
5,-74949,6.62529e+06,104
5,-74948.8,6.62524e+06,104
5,-74948.6,6.62519e+06,104
5,-74948.4,6.62514e+06,104
5,-74948.2,6.62509e+06,104
5,-74948,6.62504e+06,104
5,-74947.8,6.62499e+06,104
5,-74947.6,6.62494e+06,104
5,-74947.4,6.62489e+06,104
5,-74947.2,6.62484e+06,104
5,-74947,6.62479e+06,104
5,-74946.8,6.62474e+06,104
5,-74946.6,6.62469e+06,104
5,-74946.4,6.62464e+06,104
5,-74946.2,6.62459e+06,104
5,-74946.1,6.62454e+06,104
5,-74945.9,6.62449e+06,104
5,-74945.7,6.62444e+06,104
5,-74945.5,6.62439e+06,104
5,-74945.3,6.62434e+06,104
5,-74945.1,6.62429e+06,104
5,-74944.9,6.62424e+06,104
5,-74944.7,6.62419e+06,104
5,-74944.5,6.62414e+06,104
5,-74944.3,6.62409e+06,104
5,-74944.1,6.62404e+06,104
5,-74943.9,6.62399e+06,104
5,-74943.7,6.62394e+06,104
5,-74943.6,6.62389e+06,104
5,-74943.4,6.62384e+06,104
5,-74943.2,6.62379e+06,104
5,-74943,6.62374e+06,104
5,-74942.8,6.62369e+06,104
5,-74942.6,6.62364e+06,104
5,-74942.4,6.62359e+06,104
5,-74942.2,6.62354e+06,104
5,-74942,6.62349e+06,104
5,-74941.8,6.62344e+06,104
5,-74941.6,6.62339e+06,104
